"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT549025","hsa","hsa","hsa-let-7i-5p","CBX5","0","0","0","0","1","0","0","0","1","1"
"MIRT549211","hsa","hsa","hsa-let-7i-5p","BEND4","0","0","0","0","1","0","0","0","1","2"
"MIRT549760","hsa","hsa","hsa-let-7i-5p","ZNF611","0","0","0","0","1","0","0","0","1","3"
"MIRT549796","hsa","hsa","hsa-let-7i-5p","KIAA0391","0","0","0","0","1","0","0","0","1","1"
"MIRT549844","hsa","hsa","hsa-let-7i-5p","ECHDC1","0","0","0","0","1","0","0","0","1","1"
"MIRT550724","hsa","hsa","hsa-let-7i-5p","PMPCA","0","0","0","0","1","0","0","0","1","2"
"MIRT550895","hsa","hsa","hsa-let-7i-5p","ACTA1","0","0","0","0","1","0","0","0","1","1"
"MIRT551280","hsa","hsa","hsa-let-7i-5p","MCF2L2","0","0","0","0","1","0","0","0","1","3"
"MIRT551315","hsa","hsa","hsa-let-7i-5p","GSG2","0","0","0","0","1","0","0","0","1","3"
"MIRT551929","hsa","hsa","hsa-let-7i-5p","AKAP8","0","0","0","0","1","0","0","0","1","2"
"MIRT552000","hsa","hsa","hsa-let-7i-5p","RAD18","0","0","0","0","1","0","0","0","1","1"
"MIRT552407","hsa","hsa","hsa-let-7i-5p","ZNF460","0","0","0","0","1","0","0","0","1","2"
"MIRT553011","hsa","hsa","hsa-let-7i-5p","USP38","0","0","0","0","1","0","0","0","1","1"
"MIRT555542","hsa","hsa","hsa-let-7i-5p","PLEKHA3","0","0","0","0","1","0","0","0","1","1"
"MIRT555714","hsa","hsa","hsa-let-7i-5p","PDZD8","0","0","0","0","1","0","0","0","1","1"
"MIRT557374","hsa","hsa","hsa-let-7i-5p","HAND1","0","0","0","0","1","0","0","0","1","1"
"MIRT557964","hsa","hsa","hsa-let-7i-5p","FAM222B","0","0","0","0","1","0","0","0","1","1"
"MIRT559082","hsa","hsa","hsa-let-7i-5p","C19orf47","0","0","0","0","1","0","0","0","1","2"
"MIRT559494","hsa","hsa","hsa-let-7i-5p","ARIH1","0","0","0","0","1","0","0","0","1","1"
"MIRT561773","hsa","hsa","hsa-let-7i-5p","PEG10","0","0","0","0","1","0","0","0","1","1"
"MIRT564399","hsa","hsa","hsa-let-7i-5p","EMILIN2","0","0","0","0","1","0","0","0","1","2"
"MIRT565449","hsa","hsa","hsa-let-7i-5p","SURF4","0","0","0","0","1","0","0","0","1","1"
"MIRT566515","hsa","hsa","hsa-let-7i-5p","PARP16","0","0","0","0","1","0","0","0","1","1"
"MIRT567434","hsa","hsa","hsa-let-7i-5p","GNG5","0","0","0","0","1","0","0","0","1","1"
