"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT1464609","hsa","hsa","hsa-miR-133b","SH3PXD2A","0","0","0","0","0","0","0","1","1","0"
"MIRT1464708","hsa","hsa","hsa-miR-133b","SHISA5","0","0","0","0","0","0","0","1","1","0"
"MIRT1469827","hsa","hsa","hsa-miR-133b","TXNDC5","0","0","0","0","0","0","0","1","1","0"
"MIRT1471164","hsa","hsa","hsa-miR-133b","ZNF217","0","0","0","0","0","0","0","1","1","0"
"MIRT1477326","hsa","hsa","hsa-miR-133b","LY6E","0","0","0","0","0","0","0","1","1","0"
"MIRT1484784","hsa","hsa","hsa-miR-133b","COL1A1","0","0","0","0","0","0","0","1","1","0"
"MIRT1485133","hsa","hsa","hsa-miR-133b","EPHB4","0","0","0","0","0","0","0","1","1","0"
"MIRT1485579","hsa","hsa","hsa-miR-133b","HYOU1","0","0","0","0","0","0","0","1","1","0"
"MIRT1487274","hsa","hsa","hsa-miR-133b","SGK1","0","0","0","0","0","0","0","1","1","0"
"MIRT1487346","hsa","hsa","hsa-miR-133b","SH3PXD2B","0","0","0","0","0","0","0","1","1","0"
"MIRT1488549","hsa","hsa","hsa-miR-133b","ADAMTS15","0","0","0","0","0","0","0","1","1","0"
"MIRT1491134","hsa","hsa","hsa-miR-133b","LY6E","0","0","0","0","0","0","0","1","1","0"
"MIRT1492281","hsa","hsa","hsa-miR-133b","QKI","0","0","0","0","0","0","0","1","1","0"
"MIRT1492774","hsa","hsa","hsa-miR-133b","SERPINH1","0","0","0","0","0","0","0","1","1","0"
"MIRT1498508","hsa","hsa","hsa-miR-133b","EPHB4","0","0","0","0","0","0","0","1","1","0"
"MIRT1499101","hsa","hsa","hsa-miR-133b","FGFR1","0","0","0","0","0","0","0","1","1","0"
"MIRT1500609","hsa","hsa","hsa-miR-133b","HYOU1","0","0","0","0","0","0","0","1","1","0"
"MIRT1501492","hsa","hsa","hsa-miR-133b","KHNYN","0","0","0","0","0","0","0","1","1","0"
"MIRT1507032","hsa","hsa","hsa-miR-133b","SH3PXD2B","0","0","0","0","0","0","0","1","1","0"
"MIRT1507128","hsa","hsa","hsa-miR-133b","SHISA5","0","0","0","0","0","0","0","1","1","0"
"MIRT1507279","hsa","hsa","hsa-miR-133b","SLC30A3","0","0","0","0","0","0","0","1","1","0"
"MIRT1507662","hsa","hsa","hsa-miR-133b","SORBS3","0","0","0","0","0","0","0","1","1","0"
"MIRT1511228","hsa","hsa","hsa-miR-133b","ZNF580","0","0","0","0","0","0","0","1","1","0"
"MIRT1513787","hsa","hsa","hsa-miR-133b","CAV1","0","0","0","0","0","0","0","1","1","0"
"MIRT1514641","hsa","hsa","hsa-miR-133b","CNST","0","0","0","0","0","0","0","1","1","0"
"MIRT1518982","hsa","hsa","hsa-miR-133b","KCTD7","0","0","0","0","0","0","0","1","1","0"
