"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT085205","hsa","hsa","hsa-miR-26a-5p","SLC5A3","0","0","0","0","1","0","0","0","1","1"
"MIRT086007","hsa","hsa","hsa-miR-26a-5p","UBR3","0","0","0","0","1","0","0","0","1","1"
"MIRT087899","hsa","hsa","hsa-miR-26a-5p","TNRC6B","0","0","0","0","1","0","0","0","1","3"
"MIRT089450","hsa","hsa","hsa-miR-26a-5p","TET3","0","0","0","0","1","0","0","0","1","2"
"MIRT089599","hsa","hsa","hsa-miR-26a-5p","MAT2A","0","0","0","0","1","0","0","0","1","6"
"MIRT090517","hsa","hsa","hsa-miR-26a-5p","SLC25A36","0","0","0","0","1","0","0","0","1","1"
"MIRT097631","hsa","hsa","hsa-miR-26a-5p","POLR3G","0","0","0","0","1","0","0","0","1","1"
"MIRT118410","hsa","hsa","hsa-miR-26a-5p","DNMT3B","1","1","1","1","0","0","0","0","4","1"
"MIRT122040","hsa","hsa","hsa-miR-26a-5p","PRKAA1","0","0","0","0","1","0","0","0","1","1"
"MIRT133477","hsa","hsa","hsa-miR-26a-5p","EP400","0","0","0","0","1","0","0","0","1","1"
"MIRT134087","hsa","hsa","hsa-miR-26a-5p","KLHL42","0","0","0","0","1","0","0","0","1","1"
"MIRT136529","hsa","hsa","hsa-miR-26a-5p","KPNA6","0","0","0","0","1","0","0","0","1","1"
"MIRT137414","hsa","hsa","hsa-miR-26a-5p","RLF","0","0","0","0","1","0","0","0","1","1"
"MIRT137577","hsa","hsa","hsa-miR-26a-5p","RCOR1","0","0","0","0","1","0","0","0","1","1"
"MIRT137722","hsa","hsa","hsa-miR-26a-5p","EIF5","0","0","0","0","1","0","0","0","1","1"
"MIRT147274","hsa","hsa","hsa-miR-26a-5p","KPNA2","0","0","0","0","1","0","0","0","1","5"
"MIRT151691","hsa","hsa","hsa-miR-26a-5p","CHAF1A","0","0","0","0","1","0","0","0","1","1"
"MIRT156734","hsa","hsa","hsa-miR-26a-5p","FAM126B","0","0","0","0","1","0","0","0","1","1"
"MIRT159273","hsa","hsa","hsa-miR-26a-5p","RASGRP3","0","0","0","0","1","0","0","0","1","1"
"MIRT166022","hsa","hsa","hsa-miR-26a-5p","SFXN1","0","0","0","0","1","0","0","0","1","1"
"MIRT166592","hsa","hsa","hsa-miR-26a-5p","ZSWIM6","0","0","0","0","1","0","0","0","1","1"
"MIRT168865","hsa","hsa","hsa-miR-26a-5p","PIM1","0","0","0","0","1","0","0","0","1","1"
"MIRT168937","hsa","hsa","hsa-miR-26a-5p","IRF4","0","0","0","0","1","0","0","0","1","1"
"MIRT169515","hsa","hsa","hsa-miR-26a-5p","TTK","0","0","0","0","1","0","0","0","1","1"
"MIRT169560","hsa","hsa","hsa-miR-26a-5p","PNRC1","0","0","0","0","1","0","0","0","1","1"
"MIRT170138","hsa","hsa","hsa-miR-26a-5p","KLHDC10","0","0","0","0","1","0","0","0","1","1"
"MIRT175075","hsa","hsa","hsa-miR-26a-5p","DCAF10","0","0","0","0","1","0","0","0","1","1"
"MIRT183141","hsa","hsa","hsa-miR-26a-5p","WEE1","1","1","0","0","0","0","0","0","2","1"
"MIRT187790","hsa","hsa","hsa-miR-26a-5p","ANKRD52","0","0","0","0","1","0","0","0","1","1"
"MIRT191753","hsa","hsa","hsa-miR-26a-5p","ZNF410","0","0","0","0","1","0","0","0","1","1"
"MIRT193070","hsa","hsa","hsa-miR-26a-5p","MAPK6","0","0","0","0","1","0","0","0","1","1"
"MIRT193726","hsa","hsa","hsa-miR-26a-5p","USP3","0","0","0","0","1","0","0","0","1","1"
"MIRT203408","hsa","hsa","hsa-miR-26a-5p","DYRK1A","0","0","0","0","1","0","0","0","1","1"
"MIRT206543","hsa","hsa","hsa-miR-26a-5p","RHOQ","0","0","0","0","1","0","0","0","1","1"
"MIRT210981","hsa","hsa","hsa-miR-26a-5p","TET2","1","0","0","0","0","0","0","0","1","1"
"MIRT213685","hsa","hsa","hsa-miR-26a-5p","PTPN13","1","1","1","0","0","0","0","0","3","1"
"MIRT215349","hsa","hsa","hsa-miR-26a-5p","CREBRF","0","0","0","0","1","0","0","0","1","1"
"MIRT227685","hsa","hsa","hsa-miR-26a-5p","TBC1D13","0","0","0","0","1","0","0","0","1","1"
"MIRT243962","hsa","hsa","hsa-miR-26a-5p","MAP1B","0","0","0","0","1","0","0","0","1","1"
"MIRT250410","hsa","hsa","hsa-miR-26a-5p","TNRC6A","0","0","0","0","1","0","0","0","1","4"
"MIRT262152","hsa","hsa","hsa-miR-26a-5p","OTUD1","0","0","0","0","1","0","0","0","1","1"
"MIRT277212","hsa","hsa","hsa-miR-26a-5p","AKIRIN1","0","0","0","0","1","0","0","0","1","1"
"MIRT286389","hsa","hsa","hsa-miR-26a-5p","NUFIP2","0","0","0","0","1","0","0","0","1","2"
