source,target
LDLR,HSPA8
LDLR,HIP1R
LDLR,SCARB2
LDLR,CLTC
SIN3B,ARID4B
MAVS,PCBP2
MAPK8,HSPA8
MAPK8,MYC
MAPK8,BCL2L11
HSPA8,U2AF2
HSPA8,HNRNPA2B1
HSPA8,DNAJB9
HSPA8,SCARB2
HSPA8,CCAR1
HSPA8,CTNNBL1
HSPA8,SUGP1
HSPA8,HSP90B1
HSPA8,SF3A3
HSPA8,PCBP2
HSPA8,HIP1R
HSPA8,DDX23
HSPA8,DNAJA3
HSPA8,PTBP1
HSPA8,CLTC
HSPA8,EFTUD2
MEF2D,MEF2C
VDAC2,BAK1
PTBP1,SUGP1
PTBP1,CCAR1
PTBP1,U2AF2
PTBP1,DDX23
PTBP1,EIF4G2
PTBP1,HNRNPA2B1
PTBP1,SF3A3
PTBP1,PCBP2
PTBP1,EFTUD2
PTBP1,CTNNBL1
RPS15A,EIF2S3
RPS15A,EFTUD2
RPS15A,HEATR1
RPS15A,RPS25
RPS15A,EIF3C
MAML1,MYC
EIF2S3,RPS25
EIF2S3,EIF3C
KIF5B,KIF1B
KIF5B,DYNC1H1
KIF5B,KIFC1
ENO1,GAPDH
ENO1,PKM
ENO1,MYC
NSF,KDELR1
NSF,CD59
HIP1R,CLTC
HIP1R,SCARB2
BCL2L11,BAK1
KIFC1,KIF1B
DHX8,MYBL2
DHX8,HELQ
DHX8,EFTUD2
DHX8,DDX23
RPS25,EIF3C
CCT7,PFDN2
CCT7,VBP1
CCT7,ACTB
ACTB,PFN1
ACTB,GAPDH
ACTB,VBP1
ACTB,PFDN2
CDK9,GTF2E1
CDK9,RPRD2
KHDRBS1,U2AF2
KPNA2,RCC1
KPNA2,RANGAP1
CNEP1R1,LPIN1
VBP1,PFDN2
XPO1,RANGAP1
NPM1,MYBL2
NPM1,MYC
U2AF2,SUGP1
U2AF2,CCAR1
U2AF2,SF3A3
U2AF2,PCBP2
U2AF2,DDX23
U2AF2,EFTUD2
U2AF2,CTNNBL1
U2AF2,HNRNPA2B1
ZFYVE16,BMPR2
DYNC1H1,RAB11A
EFTUD2,SUGP1
EFTUD2,CCAR1
EFTUD2,DDX23
EFTUD2,HNRNPA2B1
EFTUD2,PCBP2
EFTUD2,CTNNBL1
EFTUD2,SF3A3
REV3L,POLI
NFYB,MYC
SF3A3,SUGP1
SF3A3,CCAR1
SF3A3,DDX23
SF3A3,HNRNPA2B1
SF3A3,PCBP2
SF3A3,CTNNBL1
TRIM28,MYC
PCBP2,SUGP1
PCBP2,DDX23
PCBP2,HNRNPA2B1
PCBP2,CTNNBL1
GTF2E1,RPRD2
SUGP1,DDX23
SUGP1,CCAR1
SUGP1,HNRNPA2B1
SUGP1,CTNNBL1
PKM,GAPDH
PKM,ME2
HNRNPA2B1,CCAR1
HNRNPA2B1,DDX23
HNRNPA2B1,CTNNBL1
GAPDH,MYC
NPLOC4,UBE4B
HSP90B1,P4HB
CTNNBL1,CCAR1
CTNNBL1,DDX23
RCC1,RANGAP1
RCC1,MYC
CLTC,SCARB2
DDX23,CCAR1
