source,target
TCF12,MEF2A
CDK2,MLH1
CDK2,CDK4
CDK2,CCNT2
CDK2,MYC
CDK2,RHOA
CDK2,SMAD3
CDK2,SMAD4
CDK4,CDC37
CDK4,MLH1
CDK4,CCNT2
CDK4,MYC
CDK4,SMAD3
CDK4,SMAD4
CDK4,PBRM1
CDK4,AGO4
CDK4,SMARCE1
CUL4B,POLR2C
CUL4B,COPS3
CUL4B,XPC
CUL4B,RAD23B
POLR2C,MRPL16
POLR2C,CCNT2
POLR2C,BUD31
POLR2C,HNRNPA3
POLR2C,PNPT1
POLR2C,COPS3
POLR2C,CTNNBL1
POLR2C,FIP1L1
POLR2C,IPO8
POLR2C,INTS10
POLR2C,SUPT5H
POLR2C,RPRD1A
POLR2C,INTS8
POLR2C,SP1
MRPL16,MRPS27
MRPL16,RPS20
MRPL16,MRPL18
MRPL16,EEF2
PRKAR1A,AKAP10
PRKAR1A,PRKAR2A
PRKAR1A,GNAS
SP1,MAPK13
SP1,FDFT1
SP1,MAPK14
SP1,SMAD2
SP1,PIK3CA
SP1,CCNT2
SP1,CPT1A
SP1,ACOX1
SP1,FOS
SP1,SMAD4
SP1,MYC
SP1,SMAD3
SP1,INTS10
SP1,AGO4
SP1,RPRD1A
SP1,INTS8
SMARCE1,NR3C1
SMARCE1,CHAF1A
SMARCE1,PBRM1
PACSIN3,CLTC
PACSIN3,RAB5C
PACSIN3,PICALM
PICALM,CLTC
PICALM,RAB5C
PICALM,IGF2R
PICALM,TBC1D8B
PICALM,AP1G1
PICALM,CLINT1
EIF3F,EIF3E
EIF3F,EIF3J
EIF3F,EIF3A
EIF3F,RPL39
EIF3F,EIF3CL
EIF3F,RPS20
RNF2,MAPK14
RNF2,PHC2
RNF2,AGO4
RNF2,RING1
RPL39,EIF3E
RPL39,TRAM1
RPL39,NSA2
RPL39,EEF2
RPL39,EIF3A
RPL39,RPS20
RPL39,EXOSC2
SMAD2,DRAP1
SMAD2,MYC
SMAD2,SMAD3
SMAD2,SMAD4
SMAD2,CCNT2
SMAD2,SIN3A
PIK3CA,ITGB4
PIK3CA,NR3C1
PIK3CA,MYC
PIK3CA,INPP5D
PIK3CA,RAC1
PIK3CA,AXL
PIK3CA,RHOA
PIK3CA,RICTOR
PIK3CA,CTNNA1
PIK3CA,FLT1
PIK3CA,CDH2
PIK3CA,CTNNB1
PIK3CA,S1PR1
PIK3CA,AKT1
PDCD10,MYC
OBSCN,RAC1
OBSCN,RHOA
RHEB,AKT1
ITGB4,MYC
ITGB4,AKT1
RING1,MAPK14
RING1,PHC2
RING1,AGO4
NOB1,RPS20
CDH2,MAPK14
CDH2,CDH6
CDH2,RAC1
CDH2,RHOA
CDH2,CTNNA1
CDH2,CTNNB1
CDH2,JUP
CDH2,CDH13
CDH2,MEF2A
MAPK14,MAPK13
MAPK14,MITF
MAPK14,CTNNB1
MAPK14,FOS
MAPK14,AGO4
MAPK14,RAC1
MAPK14,ELK4
MAPK14,CTNNA1
MAPK14,CD36
MAPK14,MYC
MAPK14,PHC2
MAPK14,MEF2A
MAPK14,AKT1
PNPT1,EXOSC2
NSA2,RPS20
NSA2,GNL3L
CDC37,AKT1
CDC37,ERBIN
EIF3CL,EIF3E
EIF3CL,EIF3A
MRPL18,MRPS27
CPT1A,RORA
CPT1A,CRAT
CPT1A,ACOX1
EEF2,BUD31
EEF2,RPS20
TRIM32,BTBD1
TRIM32,FBXW7
TRIM32,SOCS1
RAB5C,CLTC
RAB5C,TPD52
RAB5C,IGF2R
RAB5C,TBC1D8B
RAB5C,AP1G1
RAB5C,CLINT1
PSME4,PLK1
PSME4,CSNK1A1
MITF,CTNNB1
DMTF1,FOS
SMAD4,NR3C1
SMAD4,CCNT2
SMAD4,FOS
SMAD4,DRAP1
SMAD4,SMAD3
SMAD4,SIN3A
SMAD4,MYC
SMAD4,CTNNB1
MSH2,MLH1
MSH2,RAD23B
MSH2,XPC
MSH2,FOS
MSH2,MSH6
MSH2,KDM1A
NUP62,IPO8
NUP62,CHTOP
NUP62,XPO1
NUP62,FIP1L1
MSH6,MLH1
MSH6,RAD23B
MSH6,KDM1A
MSH6,XPC
RAC1,MAPK13
RAC1,ARFIP2
RAC1,AKT1
RAC1,DOCK1
RAC1,CTNNA1
RAC1,S1PR1
RAC1,JUP
RAC1,DAG1
RAC1,EXOC7
RAC1,CTNNB1
RAC1,DMD
RAC1,AGRN
RAC1,PKN2
RAC1,NCKAP1
RAC1,RHOA
ASB6,BTBD1
ASB6,UBA3
ASB6,UFL1
ASB6,UBE2G1
ASB6,SOCS1
ASB6,FBXW7
GNAS,PRKAR2A
KDM1A,XPC
KDM1A,RAD23B
PRKAR2A,AKAP10
PRKAR2A,RHOA
RHOA,AKT1
RHOA,DOCK1
RHOA,CTNNA1
RHOA,S1PR1
RHOA,FOS
RHOA,CTNNB1
RHOA,PKN2
PCCA,MUT
PCCA,PCCB
PCNT,PLK1
PCNT,CEP83
PCNT,CKAP5
ALDH9A1,MYC
DAG1,DMD
DAG1,AGRN
EIF3J,EIF3E
EIF3J,EIF3A
EIF3J,RPS20
TIMM13,TIMM8A
DR1,DRAP1
INTS8,CCNT2
INTS8,RPRD1A
INTS8,INTS10
RICTOR,AKT1
CD36,THBS1
CYR61,FOS
CYR61,CTNNB1
EIF4G2,EIF3A
CLINT1,IGF2R
CLINT1,TBC1D8B
CLINT1,TPD52
CLINT1,AP1G1
UBA3,BTBD1
UBA3,FBXW7
UBA3,UFL1
UBA3,UBE2G1
MYC,MAPK13
MYC,AKT1
MYC,FOS
MYC,SMAD3
MYC,CTNNB1
MYC,SIN3A
MYC,AGO4
CSNK1A1,CTNNB1
SIN3A,SMAD3
SIN3A,TTF1
DMD,TMOD3
DMD,AGRN
PLK1,STAG2
PLK1,ANAPC16
PLK1,XPO1
PLK1,CKAP5
PLK1,CEP83
CCNT2,SMAD3
CCNT2,INTS10
CCNT2,SUPT5H
CCNT2,RPRD1A
SEL1L,NOTCH2
XPO1,STAG2
XPO1,CTNNB1
XPO1,CKAP5
ALDH1A2,CYP1A1
EXOSC2,TNPO1
HNRNPA3,BUD31
HNRNPA3,FIP1L1
HNRNPA3,CTNNBL1
SSU72,FIP1L1
CLTC,IGF2R
CLTC,AP1G1
PSEN1,CTNNB1
RAD23B,COPS3
RAD23B,XPC
RAD23B,UBQLN1
AP1G1,IGF2R
AP1G1,TBC1D8B
MAPK13,MEF2A
MAPK13,FOS
USP8,AKT1
CKAP5,STAG2
UBE2G1,BTBD1
UBE2G1,FBXW7
FBXW7,BTBD1
FBXW7,SOCS1
PCCB,OXCT1
PCCB,MUT
SOCS1,BTBD1
SUPT5H,RPS20
TJP1,CTNNB1
TJP1,CTNNA1
CTNNA1,CDH6
CTNNA1,MEF2A
CTNNA1,PTPRJ
CTNNA1,JUP
CTNNA1,CTNNB1
CTNNA1,CDH13
JUP,CDH6
JUP,CDH13
PTPRJ,CTNNB1
MEF2A,AKT1
MEF2A,CTNNB1
CTNNBL1,BUD31
CTNNBL1,FIP1L1
CTNNB1,AKT1
CTNNB1,FOS
COPS3,XPC
AGO4,NOTCH2
RPRD1A,INTS10
DOCK1,NCKAP1
MGST2,CYP1A1
CDH6,CDH13
S1PR1,AKT1
IPO8,TNPO1
AKT1,STRN
AKT1,PPP2R2A
UFL1,BTBD1
EIF3E,EIF3A
EIF3E,RPS20
EIF3A,RPS20
BUD31,FIP1L1
FOS,NR3C1
FOS,SMAD3
CYP1A1,HSD17B7
NR3C1,SMAD3
IGF2R,TBC1D8B
SYNE2,STAG2
