source,target
SNRPB2,HNRNPL
SNRPB2,HSPA8
SNRPB2,SYF2
SNRPB2,SNRPC
SNRPB2,HNRNPA1
SNRPB2,WBP11
SNRPB2,SF3A3
SNRPB2,EFTUD2
SNRPB2,DHX38
SNRPB2,HNRNPA2B1
SNRPB2,SNRPA1
SNRPB2,YBX1
SNRPB2,CPSF7
AXIN2,CSNK1E
AXIN2,TBL1XR1
RNF144B,UBE4A
RNF144B,ZNRF1
RNF144B,FBXW11
RNF144B,ZBTB16
RNF144B,UBE2C
RNF144B,RBBP6
MSH2,RAD23B
MSH2,LIG4
MSH2,POLE4
CACNA2D1,CACNB2
PA2G4,LSG1
PA2G4,NLE1
PA2G4,GTPBP4
PA2G4,GNL3L
PA2G4,TBL3
SLC25A6,HSPA9
HIST1H4B,HIST2H2BE
PDIA6,HSP90B1
GATAD2A,HIST2H2BE
VEGFA,AKT3
VEGFA,NRP1
BAG4,HSPA8
BAG4,HSPA9
LAMB1,ITGB4
LAMB1,LAMC1
LAMB1,AGRN
LAMB1,LAMB3
LAMB1,RPSA
CPT1A,SP1
TGFBR3,ACVR2A
HIST1H2AJ,TBP
HIST1H2AJ,PLK1
HIST1H2AJ,TADA2B
HIST1H2AJ,DMAP1
HIST1H2AJ,HIST1H2BC
HIST1H2AJ,JARID2
HIST1H2AJ,UBE2C
HIST1H2AJ,BMI1
HIST1H2AJ,DDX21
HIST1H2AJ,HIST2H2BE
HIST1H2AJ,ACTB
HIST1H2AJ,TBL1XR1
NOP10,DKC1
MRPL1,MRPS10
MRPL1,MRPS35
MRPL1,RPS5
MRPL1,PTCD3
MRPL1,RPL13
MRPL1,MRPS14
MRPL1,MRPL20
MRPL1,RPS6
MRPL1,GFM1
MRPL1,MRPS23
MRPL1,MRPL21
MRPL1,RPL5
MRPL1,MRRF
MRPL1,RPSA
MRPL1,MRPL40
MRPL1,RPS2
MRPL1,EFTUD2
MRPL1,RPL10
MRPL1,RPL12
MRPL1,RPL9
MRPL1,MRPS31
MRPL1,RPS3A
ABL2,NCKAP1
JARID2,HIST2H2BE
JARID2,H2AFX
CDS2,CDIPT
CDS2,PLD3
VCL,ACTG1
VCL,TPM3
TACO1,CYCS
XYLT1,AGRN
GNB2,AKT3
GNB2,CCT8
GNB2,CCT3
GNB2,GPR27
GNB2,CACNB2
FTH1,HSPA8
FTH1,MYC
FTH1,OCRL
FTH1,FTL
FTH1,TFRC
SOCS2,JAK2
SIK1,STRADB
CCT3,CCT8
CCT3,AP3M1
CCT3,TUBA1A
CCT3,ACTB
CCT3,TUBA1C
MRPS14,MRPS10
MRPS14,MRPS35
MRPS14,RPS5
MRPS14,PTCD3
MRPS14,MRPS31
MRPS14,MRPS23
MRPS14,PLEC
MRPS14,MRPL40
MRPS14,MRPL20
MRPS14,RPL10
MRPS14,RPS2
MRPS14,MRRF
MRPS14,RPL9
MRPS14,RPS17
MRPS14,RPS3A
MRPS14,RPSA
MRPS14,MRPL21
MRPS14,RPL5
MRPS14,RPS6
MRPS14,GFM1
MRPS14,RPS25
EIF3H,RPS5
EIF3H,EIF5
EIF3H,EIF3E
EIF3H,EIF4B
EIF3H,RPL30
EIF3H,EIF5B
EIF3H,RPL13
EIF3H,EIF3F
EIF3H,EIF3C
EIF3H,EIF4G1
EIF3H,RPL10
EIF3H,RPS2
EIF3H,RPL9
EIF3H,RPL21
EIF3H,RPS3A
EIF3H,RPSA
EIF3H,RPL12
EIF3H,EIF3A
EIF3H,RPL5
EIF3H,RPS6
EIF3H,EIF3CL
EIF3H,EIF4E
EIF3H,RPS25
EIF3H,EIF3M
CCT8,TUBA1C
CCT8,ACTB
CCT8,TUBA1A
CCT8,AP3M1
EIF3A,RPS5
EIF3A,EIF5
EIF3A,EIF3E
EIF3A,RPS6KB1
EIF3A,EIF4B
EIF3A,RPL30
EIF3A,EIF5B
EIF3A,RPL13
EIF3A,EIF3F
EIF3A,EIF3C
EIF3A,EIF4G1
EIF3A,RPL10
EIF3A,RPS2
EIF3A,RPL9
EIF3A,RPL21
EIF3A,RPS3A
EIF3A,RPSA
EIF3A,RPL12
EIF3A,RPL5
EIF3A,RPS6
EIF3A,EIF4E
EIF3A,EIF3CL
EIF3A,RPS25
EIF3A,EIF3M
PTCD3,MRPS10
PTCD3,MRPS35
PTCD3,MRPL40
PTCD3,MRRF
PTCD3,MRPL20
PTCD3,GFM1
PTCD3,MRPS31
PTCD3,MRPS23
PTCD3,MRPL21
MRRF,MRPS10
MRRF,MRPS35
MRRF,MRPS31
MRRF,MRPS23
MRRF,MRPL40
MRRF,MRPL20
MRRF,GFM1
MRRF,MRPL21
MRPS31,MRPS10
MRPS31,MRPS35
MRPS31,MRPL40
MRPS31,GFM1
MRPS31,MRPS23
MRPS31,MRPL21
MRPS31,MRPL20
AAAS,GEMIN4
AAAS,RANGAP1
AAAS,EIF4E
AAAS,GEMIN5
AAAS,POLDIP3
AAAS,DHX38
AAAS,HSPA9
GNL3L,BYSL
GNL3L,UTP3
GNL3L,DHX37
GNL3L,TBL3
GNL3L,HEATR1
GNL3L,DKC1
GNL3L,RSL1D1
GNL3L,DIEXF
GNL3L,GTPBP4
GNL3L,PAK1IP1
GNL3L,NLE1
GNL3L,WDR43
IGF2R,HSPA8
IGF2R,RAB9B
IGF2R,CLTC
IGF2R,AP2M1
IGF2R,OCRL
IGF2R,NSF
IGF2R,TFRC
SEPT2,PLK1
SEPT2,TUBA1A
SEPT2,CSNK1E
SEPT2,PAFAH1B1
CCNT2,TBP
CCNT2,ELP3
CCNT2,RPRD2
CCNT2,SMAD3
CCNT2,AFF4
CCNT2,CDK2
CCNT2,TAF13
CCNT2,SUPT5H
CCNT2,SP1
CCNT2,CDK9
HIST1H2BC,H3F3B
HIST1H2BC,H2AFX
DIEXF,RPS5
DIEXF,BYSL
DIEXF,RRP36
DIEXF,UTP3
DIEXF,DCAF13
DIEXF,DHX37
DIEXF,RPS2
DIEXF,FCF1
DIEXF,RPS3A
DIEXF,RPSA
DIEXF,CSNK1E
DIEXF,HEATR1
DIEXF,RPS6
DIEXF,WDR43
DIEXF,TBL3
SNRPC,HNRNPL
SNRPC,HSPA8
SNRPC,EFTUD2
SNRPC,DHX38
SNRPC,HNRNPA2B1
SNRPC,SNRPA1
SNRPC,CPSF7
SNRPC,YBX1
SNRPC,HNRNPA1
SNRPC,WBP11
SNRPC,SF3A3
TUBGCP2,PAFAH1B1
TUBGCP2,CSNK1E
TUBGCP2,TUBA1A
TUBGCP2,PLK1
GTPBP4,BYSL
GTPBP4,LSG1
GTPBP4,DCAF13
GTPBP4,EIF3C
GTPBP4,DDX21
GTPBP4,HEATR1
GTPBP4,EIF3CL
GTPBP4,TBL3
GTPBP4,PAK1IP1
GTPBP4,DKC1
GTPBP4,RSL1D1
GTPBP4,NLE1
GTPBP4,WDR43
OCRL,HSPA8
OCRL,CLTC
OCRL,AP2M1
OCRL,TFRC
OCRL,SACM1L
OCRL,FTL
VMP1,PDCD4
RPS3A,MRPS10
RPS3A,RPS5
RPS3A,EIF5
RPS3A,EIF3E
RPS3A,BYSL
RPS3A,RRP36
RPS3A,UTP3
RPS3A,EIF4B
RPS3A,RPL30
RPS3A,EIF5B
RPS3A,DCAF13
RPS3A,RPL13
RPS3A,EIF3F
RPS3A,DHX37
RPS3A,PLEC
RPS3A,EIF3C
RPS3A,EIF4G1
RPS3A,RPL10
RPS3A,RPS2
RPS3A,SRP72
RPS3A,FCF1
RPS3A,RPL9
RPS3A,RPL21
RPS3A,RPS17
RPS3A,RPL5
RPS3A,RPSA
RPS3A,RPS6
RPS3A,WDR43
RPS3A,SRP19
RPS3A,RPL12
RPS3A,EIF4E
RPS3A,CSNK1E
RPS3A,HEATR1
RPS3A,TBL3
RPS3A,RPS25
RPS3A,EIF3M
TOR1A,COPS7B
TFRC,HSPA8
TFRC,CLTC
TFRC,AP2M1
TFRC,FTL
TFRC,MYC
OTUB1,USP8
ELP3,CDK9
ELP3,SUPT5H
NOTCH2,TNRC6B
RPL9,MRPS10
RPL9,RPS5
RPL9,EIF5
RPL9,EIF3E
RPL9,EIF4B
RPL9,RPL30
RPL9,EIF5B
RPL9,RPL13
RPL9,EIF3F
RPL9,PLEC
RPL9,EIF3C
RPL9,EIF4G1
RPL9,MRPL20
RPL9,RPL10
RPL9,RPS2
RPL9,SRP72
RPL9,RPL5
RPL9,RPS17
RPL9,EFTUD2
RPL9,RPSA
RPL9,RPS6
RPL9,GFM1
RPL9,RPL12
RPL9,EIF4E
RPL9,SRP19
RPL9,SPCS3
RPL9,RPS25
RPL9,RPL21
RPL9,EIF3M
ZNRF1,LMO7
ZNRF1,UBE4A
GOLGA5,NSF
GOLGA5,GOSR1
AP2M1,HSPA8
AP2M1,CLTC
AP2M1,RPS6KA3
RPL13,MRPS10
RPL13,RPS5
RPL13,EIF5
RPL13,EIF3E
RPL13,EIF4B
RPL13,RPL30
RPL13,EIF5B
RPL13,RPL5
RPL13,RPS17
RPL13,RPS2
RPL13,RPSA
RPL13,RPS6
RPL13,RPL10
RPL13,SRP72
RPL13,RPL12
RPL13,EIF4E
RPL13,SRP19
RPL13,SPCS3
RPL13,EIF4G1
RPL13,PLEC
RPL13,RPS25
RPL13,RPL21
RPL13,EIF3C
RPL13,EIF3F
RPL13,EIF3M
POLDIP3,RPS6KB1
POLDIP3,DHX38
POLDIP3,CPSF7
POLDIP3,ZC3H11A
GFM1,MRPS10
GFM1,MRPS35
GFM1,RPS5
GFM1,DHX8
GFM1,MRPS23
GFM1,MRPL40
GFM1,MRPL20
GFM1,RPL10
GFM1,RPS2
GFM1,MRPL21
GFM1,RPL5
DNAJC2,HSPA8
DNAJC2,HSPA9
RPSA,MRPS10
RPSA,RPS5
RPSA,EIF5
RPSA,EIF3E
RPSA,BYSL
RPSA,UTP3
RPSA,LAMC1
RPSA,EIF4B
RPSA,RPL30
RPSA,EIF5B
RPSA,DCAF13
RPSA,EIF3F
RPSA,DHX37
RPSA,PLEC
RPSA,EIF3C
RPSA,EIF4G1
RPSA,RPL10
RPSA,RPS2
RPSA,SRP72
RPSA,FCF1
RPSA,RPL21
RPSA,RPS17
RPSA,RPS6
RPSA,WDR43
RPSA,SRP19
RPSA,LAMB3
RPSA,EFTUD2
RPSA,EIF3M
RPSA,RPL5
RPSA,RPL12
RPSA,EIF4E
RPSA,CSNK1E
RPSA,HEATR1
RPSA,TBL3
RPSA,RPS25
KIF23,PLK1
KIF23,KIF3B
KIF23,KIF5B
KIF23,KIF1B
KIF23,KLC2
PAFAH1B1,TAOK1
PAFAH1B1,PLK1
PAFAH1B1,TUBA1A
PAFAH1B1,CEP63
PAFAH1B1,RANGAP1
PAFAH1B1,CSNK1E
PAFAH1B1,XPO1
SMAD1,ACVR2A
SMAD1,SMAD3
SMAD1,PPM1A
SRP19,TRAM1
SRP19,RPL30
SRP19,RPL10
SRP19,RPS2
SRP19,SRP72
SRP19,RPL21
SRP19,RPL12
SRP19,RPL5
SRP19,RPS6
SRP19,SRPRB
SRP19,RPS25
HIST2H2BE,TBP
HIST2H2BE,CDK2
HIST2H2BE,CBX4
HIST2H2BE,PLK1
HIST2H2BE,TADA2B
HIST2H2BE,DDX21
HIST2H2BE,UBE2C
HIST2H2BE,BMI1
HIST2H2BE,NCOR2
HIST2H2BE,H2AFX
HIST2H2BE,PHC3
HIST2H2BE,SUN1
HIST2H2BE,TBL1XR1
LAMTOR2,RPS6KB1
LAMTOR2,LAMTOR4
SMAD3,HSPA8
SMAD3,ACVR2A
SMAD3,LAMC1
SMAD3,CDK2
SMAD3,PPM1A
SMAD3,SP1
SMAD3,CDK9
SMAD3,NCOR2
SMAD3,STRAP
SMAD3,MYC
SMAD3,HMGA2
SRPRB,RPS5
SRPRB,TRAM1
SRPRB,RPL10
SRPRB,SRP72
SRPRB,RPL12
PPM1A,PRKAB2
CSNK1E,RPS5
CSNK1E,BYSL
CSNK1E,RRP36
CSNK1E,UTP3
CSNK1E,FBXW11
CSNK1E,DCAF13
CSNK1E,PLK1
CSNK1E,TUBA1A
CSNK1E,DHX37
CSNK1E,RPS2
CSNK1E,FCF1
CSNK1E,RPS6
CSNK1E,WDR43
CSNK1E,TBL3
TRMT1,TBL3
RPL10,MRPS10
RPL10,RPS5
RPL10,EIF5
RPL10,EIF3E
RPL10,EIF4B
RPL10,RPL30
RPL10,EIF5B
RPL10,EIF3F
RPL10,EIF3C
RPL10,EIF4G1
RPL10,MRPL20
RPL10,RPL12
RPL10,RPL5
RPL10,RPS17
RPL10,RPS6
RPL10,SRP72
RPL10,RPL21
RPL10,RPS2
RPL10,EFTUD2
RPL10,EIF4E
RPL10,RPS25
RPL10,EIF3M
PHC3,CBX4
PHC3,MAPKAPK2
PHC3,H2AFX
PHC3,BMI1
PHC3,TNRC6B
RAB9B,NSF
EIF4E,RPS5
EIF4E,EIF5
EIF4E,EIF3E
EIF4E,RPS6KB1
EIF4E,EIF4B
EIF4E,RPL30
EIF4E,EIF5B
EIF4E,EIF3F
EIF4E,EIF3C
EIF4E,EIF4G1
EIF4E,RPS2
EIF4E,RPL21
EIF4E,RPL12
EIF4E,RPL5
EIF4E,MYC
EIF4E,RPS6
EIF4E,RPS25
EIF4E,EIF3M
PSMC2,CDK2
PSMC2,PSME3
PSMC2,UBE2C
PSMC2,ANAPC16
PSMC2,PLK1
DNAJA2,HSPA8
DNAJA2,HSPA9
BMI1,CBX4
BMI1,UBE2C
BMI1,MAPKAPK2
BMI1,H2AFX
BMI1,MYC
BMI1,TNRC6B
SPCS3,TRAM1
SPCS3,RPL30
SPCS3,RPL21
SPCS3,RPL12
SPCS3,RPL5
SPCS3,RPS25
TBP,RPRD2
TBP,GTF3C2
TBP,DDX21
TBP,H2AFX
TBP,SP1
TBP,TAF13
TBP,ACTB
TBP,CDK9
TBP,GTF3C1
STRAP,GEMIN5
STRAP,GEMIN4
AKT3,RICTOR
AKT3,USP8
AKT3,JAK2
ACTG1,EFNB2
ACTG1,CFL2
ACTG1,ACTB
ACTG1,NCKAP1
ACTG1,PRKCD
KANSL3,POLE4
EIF3E,RPS5
EIF3E,EIF5
EIF3E,RPL5
EIF3E,RPL30
EIF3E,EIF4G1
EIF3E,EIF5B
EIF3E,EIF3F
EIF3E,EIF3M
EIF3E,EIF4B
EIF3E,EIF3CL
EIF3E,RPS25
EIF3E,RPL21
EIF3E,EIF3C
EIF3E,RPS2
EIF3E,RPS6
EIF3E,RPL12
FTL,HSPA8
H3F3B,H2AFX
DMAP1,ACTB
WBP11,HNRNPL
WBP11,HSPA8
WBP11,SYF2
WBP11,SNRPA1
WBP11,EFTUD2
WBP11,DHX38
WBP11,HNRNPA2B1
WBP11,CPSF7
WBP11,YBX1
WBP11,SF3A3
WBP11,CHERP
MRPL21,MRPS10
MRPL21,MRPS35
MRPL21,MRPS23
MRPL21,MRPL40
MRPL21,MRPL20
CAMKK2,PRKAB2
NCKAP1,ACTB
TNRC6B,SP1
TNRC6B,MYC
RAD23B,COPS7B
RAD23B,LIG4
RAD23B,ACTB
RAD23B,POLE4
SRP72,RPS5
SRP72,TRAM1
SRP72,RPL30
SRP72,RPS2
SRP72,RPS6
SRP72,RPL12
SRP72,RPS25
SRP72,RPL5
EIF3CL,EIF5
EIF3CL,EIF3F
EIF3CL,EIF3M
TAOK1,PLK1
TAOK1,XPO1
TAOK1,RANGAP1
TNPO1,IPO7
EXT1,AGRN
EIF4G1,RPS5
EIF4G1,EIF5
EIF4G1,RPS6KB1
EIF4G1,HSPA8
EIF4G1,EIF4B
EIF4G1,RPL30
EIF4G1,EIF5B
EIF4G1,EIF3F
EIF4G1,EIF3C
EIF4G1,RPS6
EIF4G1,MYC
EIF4G1,RPS2
EIF4G1,RPL12
EIF4G1,RPS25
EIF4G1,EIF3M
EIF4G1,RPL5
MAPKAPK2,H2AFX
EIF4B,RPS5
EIF4B,EIF5
EIF4B,RPS6KB1
EIF4B,RPL5
EIF4B,RPS6
EIF4B,EIF5B
EIF4B,RPL21
EIF4B,RPS2
EIF4B,RPL12
EIF4B,RPL30
EIF4B,RPS25
EIF4B,EIF3C
EIF4B,EIF3F
EIF4B,EIF3M
MRPS10,RPL5
MRPS10,RPS5
MRPS10,MRPL40
MRPS10,RPS17
MRPS10,RPS2
MRPS10,MRPL20
MRPS10,MRPS35
MRPS10,RPS6
MRPS10,RPL12
MRPS10,SUPT5H
MRPS10,MRPS23
MRPS10,PLEC
MRPS10,RPL21
MRPS10,RPS25
PRKAB2,STRADB
LAMB3,ITGB4
LAMB3,LAMC1
LAMB3,PLEC
LAMB3,AGRN
RBBP6,FBXW11
RBBP6,LMO7
RBBP6,UBE2C
RBBP6,ZBTB16
RBBP6,UBE4A
PLK1,FBXW11
PLK1,PSME3
PLK1,ANAPC16
PLK1,XPO1
PLK1,UBE2C
PLK1,TUBA1A
PLK1,H2AFX
PLK1,CEP63
PLK1,RANGAP1
CSDE1,YBX1
CSDE1,MYC
EFNB2,CLTC
EFNB2,ACTB
AGRN,LAMC1
ITGB4,MYC
ITGB4,LAMC1
ITGB4,PLEC
ENY2,TADA2B
ENY2,ATXN7L3
EIF5,RPS5
EIF5,RPL5
EIF5,RPS2
EIF5,RPS6
EIF5,RPL12
EIF5,RPL30
EIF5,EIF5B
EIF5,RPL21
EIF5,RPS25
EIF5,EIF3C
EIF5,EIF3F
EIF5,EIF3M
TUBA1C,TUBA1A
TUBA1C,ACTB
CDC37,HSP90B1
CLNS1A,GEMIN5
MRPL40,MRPS35
MRPL40,MRPS23
MRPL40,MRPL20
SUPT5H,AFF4
SUPT5H,CDK9
RPS6KA3,CLTC
RPS6KA3,RPS6
KLC2,KIF1B
KLC2,KIF5B
KLC2,KIF3B
CDK2,ORC4
CDK2,H2AFX
CDK2,MYC
CDK2,UBE2C
CDK2,CDK9
CDK2,PSME3
CDK2,POLE4
RPS5,RPL5
RPS5,DHX37
RPS5,RPS17
RPS5,RPS2
RPS5,UTP3
RPS5,EFTUD2
RPS5,RRP36
RPS5,RPS6
RPS5,WDR43
RPS5,DCAF13
RPS5,RPL12
RPS5,FCF1
RPS5,RPL30
RPS5,BYSL
RPS5,EIF5B
RPS5,HEATR1
RPS5,PLEC
RPS5,TBL3
RPS5,RPL21
RPS5,RPS25
RPS5,EIF3C
RPS5,EIF3F
RPS5,EIF3M
BYSL,RRP36
BYSL,RPS6
BYSL,WDR43
BYSL,DCAF13
BYSL,DHX37
BYSL,RPS2
BYSL,RSL1D1
BYSL,UTP3
BYSL,FCF1
BYSL,HEATR1
BYSL,TBL3
BYSL,RPS25
UBE4A,FBXW11
UBE4A,ZBTB16
UBE4A,UBE2C
UBE4A,LMO7
CEP63,TUBA1A
TIMM13,SLC25A12
TIMM13,HSPA9
CMPK1,ENTPD1
HSPA8,HNRNPL
HSPA8,HNRNPA1
HSPA8,SYF2
HSPA8,DHX38
HSPA8,HNRNPA2B1
HSPA8,SNRPA1
HSPA8,YBX1
HSPA8,DNAJB1
HSPA8,DNAJA1
HSPA8,GRPEL2
HSPA8,DNAJB4
HSPA8,HSPA9
HSPA8,HSP90B1
HSPA8,SF3A3
HSPA8,DNAJC10
HSPA8,CLTC
HSPA8,EFTUD2
DNAJB1,HSP90B1
DNAJB1,HSPA9
TADA2B,ATXN7L3
VTI1B,GOSR1
VTI1B,VPS45
VTI1B,NSF
RPL12,RPL30
RPL12,EIF5B
RPL12,EIF3F
RPL12,PLEC
RPL12,EIF3C
RPL12,MRPL20
RPL12,RPS2
RPL12,RPL21
RPL12,RPS17
RPL12,RPL5
RPL12,RPS6
RPL12,RPS25
RPL12,EIF3M
PLEC,RPL30
PLEC,RPL5
PLEC,RPS17
PLEC,RPS6
PLEC,RPL21
PLEC,RPS2
PLEC,RPS25
RRP36,DHX37
RRP36,RPS2
RRP36,UTP3
RRP36,RPS6
RRP36,WDR18
RRP36,WDR43
RRP36,DCAF13
RRP36,FCF1
RRP36,HEATR1
RRP36,TBL3
SLC25A12,HSPA9
RICTOR,RPS6KB1
GRPEL2,HSPA9
RPS6KB1,RPS6
RPS6KB1,PDCD4
RPS6KB1,LAMTOR4
RPS6KB1,MYC
KIF3B,KIF1B
KIF3B,KIF5B
KIF3B,IFT74
KIF5B,KIF1B
NSF,GOSR1
JAK2,PRKCD
GEMIN4,GEMIN5
LMO7,UBE2C
RSL1D1,DDX21
RSL1D1,HEATR1
RSL1D1,DKC1
RSL1D1,WDR43
DHX38,HNRNPL
DHX38,SYF2
DHX38,SNRPA1
DHX38,HNRNPA2B1
DHX38,EFTUD2
DHX38,YBX1
DHX38,ZC3H11A
DHX38,HNRNPA1
DHX38,CPSF7
DHX38,CHERP
DHX38,SF3A3
DHX8,SYF2
DHX8,DMTF1
DHX8,DDX21
DHX8,EFTUD2
PSME3,UBE2C
RPS25,UTP3
RPS25,RPL30
RPS25,EIF5B
RPS25,DCAF13
RPS25,EIF3F
RPS25,EIF3C
RPS25,RPS2
RPS25,FCF1
RPS25,RPL21
RPS25,RPS17
RPS25,RPL5
RPS25,RPS6
RPS25,WDR43
RPS25,EIF3M
ENTPD1,IMPDH2
ENTPD1,ENTPD6
ACTB,STK38
ACTB,CFL2
ACTB,TUBA1A
ACTB,PRKCD
ACTB,DDX21
CNPY3,HSP90B1
CDK9,AFF4
CDK9,SP1
CDK9,TAF13
CDK9,RPRD2
RPS17,RPL30
RPS17,RPS2
RPS17,RPL21
RPS17,RPL5
RPS17,RPS6
KPNA2,RANGAP1
H2AFX,CBX4
H2AFX,DDX21
H2AFX,UBE2C
H2AFX,SUN1
HSPA9,DNAJA1
HSPA9,DNAJB4
HSPA9,HSP90B1
IMPAD1,CDIPT
HEATR1,UTP3
HEATR1,DCAF13
HEATR1,DHX37
HEATR1,RPS2
HEATR1,FCF1
HEATR1,RPS6
HEATR1,WDR43
HEATR1,TBL3
ORC4,POLE4
TBL1XR1,NCOR2
TAF13,SP1
SP1,RPRD2
SP1,MYC
XPO1,RANGAP1
TRAM1,RPL30
EFTUD2,HNRNPL
EFTUD2,SYF2
EFTUD2,SNRPA1
EFTUD2,HNRNPA1
EFTUD2,RPS2
EFTUD2,CPSF7
EFTUD2,HNRNPA2B1
EFTUD2,RPL5
EFTUD2,YBX1
EFTUD2,SF3A3
EFTUD2,CHERP
RPS2,WDR18
RPS2,UTP3
RPS2,RPL30
RPS2,EIF5B
RPS2,DCAF13
RPS2,EIF3F
RPS2,DHX37
RPS2,EIF3C
RPS2,RPL5
RPS2,WDR43
RPS2,FCF1
RPS2,RPL21
RPS2,TBL3
RPS2,EIF3M
RPS2,RPS6
UTP3,DHX37
UTP3,RPS6
UTP3,WDR43
UTP3,DCAF13
UTP3,FCF1
UTP3,TBL3
FCF1,DCAF13
FCF1,DHX37
FCF1,WDR43
FCF1,TBL3
FCF1,RPS6
CPSF7,HNRNPL
CPSF7,SYF2
CPSF7,SNRPA1
CPSF7,ZC3H11A
CPSF7,HNRNPA1
CPSF7,CHERP
CPSF7,HNRNPA2B1
CPSF7,SF3A3
CPSF7,YBX1
EIF3F,RPL30
EIF3F,EIF5B
EIF3F,RPL21
EIF3F,EIF3C
EIF3F,EIF3M
EIF3F,RPL5
EIF3F,RPS6
RPL5,RPL30
RPL5,EIF5B
RPL5,EIF3C
RPL5,MRPL20
RPL5,RPL21
RPL5,RPS6
RPL5,EIF3M
SF3A3,HNRNPL
SF3A3,SYF2
SF3A3,SNRPA1
SF3A3,HNRNPA1
SF3A3,HNRNPA2B1
SF3A3,YBX1
SF3A3,CHERP
EIF3M,RPL30
EIF3M,EIF5B
EIF3M,EIF3C
EIF3M,RPL21
EIF3M,RPS6
DKC1,TBL3
NLE1,DCAF13
NLE1,TBL3
RPL21,RPL30
RPL21,EIF5B
RPL21,EIF3C
RPL21,RPS6
FBXW11,ZBTB16
HNRNPA2B1,HNRNPL
HNRNPA2B1,SYF2
HNRNPA2B1,SNRPA1
HNRNPA2B1,HNRNPA1
HNRNPA2B1,CHERP
HNRNPA2B1,YBX1
EIF5B,RPL30
EIF5B,EIF3C
EIF5B,RPS6
RPS6,WDR18
RPS6,RPL30
RPS6,DCAF13
RPS6,DHX37
RPS6,EIF3C
RPS6,WDR43
RPS6,TBL3
PISD,PLD3
UBE2C,ANAPC16
UBE2C,ZBTB16
IMPDH2,ENTPD6
DCAF13,DHX37
DCAF13,TBL3
DCAF13,WDR43
EIF3C,RPL30
WDR43,DHX37
WDR43,TBL3
GTF3C1,GTF3C2
MRPL20,MRPS35
MRPL20,MRPS23
MRPS23,MRPS35
SYF2,HNRNPL
SYF2,CHERP
SYF2,HNRNPA1
SYF2,SNRPA1
SYF2,YBX1
TMEM126A,MYC
HNRNPA1,HNRNPL
HNRNPA1,SNRPA1
HNRNPA1,CHERP
HNRNPA1,YBX1
YBX1,HNRNPL
YBX1,SNRPA1
YBX1,CHERP
TBL3,WDR18
TBL3,DHX37
WDR18,DHX37
HNRNPL,CHERP
HNRNPL,SNRPA1
SNRPA1,CHERP
